text,stars,source,location
Pasé la mañana hermosa playa de arena llena apenas espacio mentira contratado snorkels akumal tienda de buceo casillero día pesos vale la pena límite barrera de natación nadadores de guardia acercándose tortugas sin embargo lo suficientemente afortunado ver tortugas nadando cerca de la barrera experiencia realmente maravillosa garantía siempre cerca dicho lugar de la barrera años,,trip,riviera_maya
camino de fácil acceso estacionamiento costoso un área de playa uno directamente absolutamente necesita guía caminar poco playa agua aproximadamente metros primera área de cuerda de seguridad fondo de pasto dos días ocasiones muchas tortugas bastante asustadas los humanos continúan comiendo flotando encuentro cercano vida salvaje casi garantizado molestia guías tratando de vender tours vio ninguno necesario caso fácil bucear con snorkel magníficas criaturas,,trip,riviera_maya
bahía de akumal realmente me encantó bucear tortugas gran letrero que decía pequeña área para nadar uso de cuerda persona parado guardia agua feliz protegiendo a las tortugas decepcionado saber con anticipación tiempo preguntado mucho me gustaría dijo saber podría alrededor,,trip,riviera_maya
por favor aconsejado probablemente mejor tortuga nadando horrible una persona viviendo llamado salvaje oeste tours guías gente usando servicios reglas necesarias mucha gente día pequeña bahía alguien bahía cerrada dejar tortugas,,trip,riviera_maya
segunda vez playa bucear tortugas peces rayos poco ventoso océano áspero visibilidad mejor malas tortugas nunca tours lleno de gente esperar gritar generalmente las tortugas nadan bien necesitan alquilar chaleco salvavidas quieren algo como conductores de automóviles incluso sol devolver quieren seguir regresando casilleros baño duchas detrás de los baños depósito de casilleros área que vale la pena hombre limpio siempre mirando,,trip,riviera_maya
reservado tour de medio día snorkel en cenote aventura con tortugas tours en el océano día guía cenotes hermoso tiempo suficiente para llegar playa de akumal turistas ocupados lugareños pertenencias colocadas me sentí seguro dejar todo atrás tour guiado excelente área girada vi aproximadamente viaje de tortugas mantarrayas pez globo calamares realmente increíble recomendaría encarecidamente el tour a otros,,trip,riviera_maya
me quedé en akumal muchas muchas veces situación bahía de akumal caso codicia enormes compañías de viajes ignorando el dinero de la bahía lugareños pueblo de akumal necesita tours área de playa todavía hermoso lugar punto esperanza actividades recientes guía camino poner bahía,,trip,riviera_maya
área circundante de la playa hermosa playa pagado hombre joven llevar a su hija hacer snorkel equipo provisto sierra tortugas muchos peces hermosos,,trip,riviera_maya
playa de akumal playa bordeada de palmeras tortugas rayos todo el año simplemente impresionante obtuve colectivo akumal hotel cercano playa caminando autopista alrededor minutos caminando llegó temprano caminó recto playa se acercó tiempos la gente tratando de vender tours dijo gracias continuó alquilando palapa grande tumbonas día hotel siguiente trajo equipo de snorkel pasó el día haciendo snorkel calidad del agua poco nublado debido a las condiciones climáticas número personas nunca realmente sin embargo ver tortugas raya aunque probablemente hubiera visto condiciones mejores día caluroso hora del almuerzo bahía extremadamente ocupado turistas almorzando comió restaurante excelente encantador directamente en la bahía se quedó por la tarde nadando snorkel eventualmente caminó por la playa más alejada pasado nuevos secretos el hotel se quedó todavía ocupado akumal imagen perfecta inconveniente ocupado imagina un lugar como hace años desafortunadamente los tiempos se han ido,,trip,riviera_maya
uno de los mejores días de la vida ya leí los guías uso el mejor consejo que alguna vez necesité quedarme en el hotel tomé el costo del taxi guías de playa alquilados chaleco salvavidas equipo de snorkel también contrató un casillero dos chalecos salvavidas costo del casillero pesos recomendados podría ir ir guía derecho vio tortugas rápidamente guías turísticos vieron traído grupo calamar raya manchado fue buscado reglas alimentar peces tortugas tocar coral permanecer en larga playa a pesar de estar muy ocupado mucha gente llegando el día,,trip,riviera_maya
"las cosas cambiaron desde la última visita realmente tratando de ayudar a proteger a las tortugas realmente genial, sin embargo, pronto conseguirá guías turísticos en la playa alquiler de molestias tomar área de natación quieta ordenar con cuerdas ir a hacer snorkel debe guiar usar chaleco salvavidas aletas guía llevar afuera área de natación con cuerdas guías tratando de obtener precios comerciales comenzando quiero ir a la playa bandera roja ya que los niños siempre están bien haciendo snorkel como snorkel en el océano pagan muy posiblemente los niños obtienen en su lugar fue bandera roja tomó a los niños rápidamente decidieron querer ir sin ver muchos peces tortugas raya el niño convencido regresa dejó el snorkel detrás con máscara chaleco salvavidas nadó junto a tomar profundo cara agua mirar bajo el agua tortugas raya manchadas mirar tortugas amadas mantarrayas increíbles nunca podría cansarse de ver quiero pagar guía mucho elegir quiero ir a la playa poco cosa por favor respetuoso vida espacio molestar disfrutar agua superficial hay que ver",,trip,riviera_maya
segunda visita a la playa de akumal año realmente único hermoso arrecife hierba fondo del océano juntos brindan una increíble oportunidad para bucear ver hermosos peces también tortugas verdes grupos turísticos deseo de animales operadores turísticos específicamente turistas claros mantener las tortugas espaciales bucear hombre de sierra casi patear tortuga debido pareja de buceadores experimentados cosas decepcionantes viajes por segunda vez visto agua humana justo borde del agua playa realmente nadó mundo visto gente también entristecida ver mucha playa innumerables piezas de botellas playa de plástico casa tortugas verdes escogidas mucho podría verdaderamente hermosa desear que la gente vareara animales mordidos quedarse mucho tiempo,,trip,riviera_maya
primero llega se reunió con docenas de personas diciendo las reglas los costos lo hacen realmente difícil esperando dirigirse hacia la playa tomar la derecha ir derecho comprar buceo alquilar equipo de snorkel usar tarjeta casillero pesos efectivo obtener consejos nadar vi innumerables tortugas varios peces mantarraya afuera guía boyas tortugas saber punto pagado necesitar guía paga hora tour grupal tomar cosas disfrutar día hermoso akumal casillero de alquiler linda excursión nos costó alrededor de pesos más transporte taxi colectivo casa,,trip,riviera_maya
tomó consejo de Trip Advisor viajó a la playa de Akumal temprano llegó a la playa casi nadie consiguió regresar taxi hotel complejo riviera playa de Akumal encantadora bastante pequeña buena idea pagar temprano recorrido rápido bien vale la pena el dinero incluido chaleco salvavidas vio un montón de tortugas que valen la pena cada,,trip,riviera_maya
"Me encanta la playa, ver tortugas, un día bastante turbio, ver calamares, muchos peces, observar a la gente, intentar alquilar el equipo, decirle a la guía requerida, personas que intentan vender, intentar convencer, hacer snorkel sin guía, etc., puede ser cierto, una pequeña sección de playa flotada, girar a la derecha, cabeza en la playa, cientos de pies, muchos lugares para ir a complejos turísticos frente al mar. Uso abierto. Quédese frente a la propiedad del complejo.",,trip,riviera_maya
estafado estafado parte grupo turístico advirtió que alguien nos intentaría alquilar un guía turístico grupo turístico mencionar al frente tratando de vendernos el servicio amenazado podría tener problemas quería cosas manera bucear sin guía turístico obtener problemas caminar lugar encontrado poner pertenencias notó que todos nadan libremente problema usando equipo de snorkel alquilar playa desde que disfruté buceando hermosas escuelas peces tortugas recomiendan leer las reglas bucear desde reglas publicadas varios lugares saltarse la entrada playa cerca de chicos intente vender servicios turísticos experiencia maravillosa primera vez nadando tortugas mejor playa costa de la riviera opciones de snorkel tomando opciones también incluyen buceo snorkel ver bonito peces tortugas sin embargo lugar libre cuidado mantarrayas obtener poca agua pies de profundidad ocasional raya sentada agua de fondo desde el tiempo ya agua bucear ya ver ver dinero dinero cerca traer pesos ir calificar peor área pequeña,,trip,riviera_maya
diversión llena experiencia de snorkeling cabeza min sur bahía de akumal playa hace años relativamente quieto desafortunadamente turista todavía algo experimentado propina ignorar a los chicos camino bien estacionamiento snorkel operadores turísticos entrada área de playa parque lote izquierda tienda de pesos playa muy a la izquierda menos concurrida salir máscara de snorkel aletas casa cabeza centro de buceo akumal alquilar máscara de buena calidad snorkel chaleco salvavidas requerido peso por persona por día agarrar camisa increíble evitar gran recorrido grupos de snorkel dirigidos quedarse hacia la izquierda mirando al agua incluso tortugas rayas área de multitudes parte playa,,trip,riviera_maya
gracias consejo tour de snorkel intenta convencerte debes decir que irás a sentarte en la playa se buscan tours familiares más por persona equipo traído encontrado lugar afuera de la tienda de buceo chalecos salvavidas alquilados escuchado requerido seguro menos parecía tour tortugas grandes podrías encontrar en todas partes necesitas guía,,trip,riviera_maya
vinieron amigos tortuga queriendo algo así como años experiencia fantástica vi muchas criaturas además tortugas guía fantástica tienda de buceo capaz de almacenar pertenencias aventura sin estrés decepcionado momento de acoso taxi permítanos llevar viaje cheque grande lista de deseos,,trip,riviera_maya
llegó entrada akumal paró parque primer lote tipo estacionamiento asistente de estacionamiento nosotros aletas más tiempo permitido usado cualquiera atrapado aletas en realidad gran cosa mucho tiempo llegando coral lentamente haciendo akumal aletas dañar coral venga contacto akumal nunca ver tortugas vio amigo vio también vio calamares gran variedad de peces,,trip,riviera_maya
