Lugar,Estrellas,Comentario,Red_Social
Rivera_Maya,1.0,platillo pobres presentacion precio lugar enfocado visitantes extrajeros,Maps
Rivera_Maya,1.0,lastima atencion lugar bonito persona recibio pasillo amable dentro establecimiento nunca recibir ofrecer algun tipo atencion gente esperando ser atendida marcho lugar despues recomiendo,Maps
Rivera_Maya,1.0,groseros amables opciones veganos cierran generar platillo pesimo servicio pesimo personal,Maps
Rivera_Maya,1.0,lugar bonito molesto hacen diferencia trato extranjeros mexicanos dan precios extranjeros tratan limosneros pagamos igual dejamos mejores propinas recibir mal trato doy pesimo comentario,Maps
Rivera_Maya,1.0,caro ofrecen precios elevados experiencia vive regresaria,Maps
Rivera_Maya,1.0,opcion vegana frijoles arroz hechos manteca cerdo salsas verde roja hechas caldo pollo,Maps
Rivera_Maya,1.0,comida horible salada pesimo tratro casi meseros local recomiendo,Maps
Rivera_Maya,1.0,peor servicio peor comida ordenados delicery dijeron camino nunca presentaron luego bloquearon esposa lugar decirle podian entregar,Maps
Rivera_Maya,2.0,bueno verdad buenas opiniones lugar entrada personal amable hablaba bien ingles lugar propio encanto comida carisima mediocre calidad simple sosa comida echas freidora aire jueves noche cansado despues trabajo,Maps
Rivera_Maya,2.0,comida buena servicio pesimo hoy primera vez alli preocupes estadounidense trataran rey desafortunadamente trataron tan bien mexicano pedi menu fijo 179 pesos mexicanos almuerzo lugar menu local intentaron darme principio precios menos doble recomendare restaurante invitados crucero,Maps
Rivera_Maya,2.0,lugar parece trampa turistas comida bien calificacion alta parece deberse principalmente ambiente mariachi calidad comida autentica langosta demasiado cocida decepcion anunciaba fresca sabia hable problema personal dijeron abordarian cuenta asi camarero nuevo compro cuenta entendio quizas simplemente personal ocupados final facil irnos servicio malo considerando precios,Maps
Rivera_Maya,2.0,recomendado dos hoteles diferentes llegado conclusion trampa turistas entorno encantador comida tan mediocre justifica lejos precios muchisimas opciones mejores arriesgate ven pasar rato gente cruceros,Maps
Rivera_Maya,2.0,recomendaron muchas veces lugar recomendaron especialidades etc desayuno ninguna especialidad recomendadas capuchino solo cafe olla cafetero pan dulce solo pan bastante pobre tipo baguette peor mantequilla intemperie calor totalmente liquida echada perder comida bastante buena servicio mejorable ambiente lugar agradable bien conservado ocupan cambio radical menu personal adaptarse tipo clientela maneja cozumel poquito flexibles opciones menu,Maps
Rivera_Maya,2.0,comida increiblemente mediocre sosa condimentada encontre trozo plastico comida realmente sabia comida mexicana pudiera ser tan aburrida sabor,Maps
Rivera_Maya,2.0,sopas ricas precios dolares acostumbran recibir visitantes extranjeros platillos fuertes hicieron caros porciones sirven pequeñas creo hace valga cuesta mexicano atencion excelente mexicano atencion dan regular,Maps
Rivera_Maya,2.0,buena comida ambiente encantador cuidado cuenta final bebida extra comente camarero insistio cuenta correcta compañero mesa confirmo cuenta equivocada solo despues pagar volver confrontar camarero ofrecio cambiar cuenta rechazamos oferta volveremos jamas perdieron clientela ser deshonestos,Maps
Rivera_Maya,1.0,dia hoy visite restaurante solo confirme visitas pasadas visto duda comida deliciosa puedo quejar embargo servicio pesimo llegas nadie recibe asignarte mesa pasas sientas demoran traerte menu loza ponen montaje despostillada demoran tomar orden aun traerte comida hoy trajeron sopa familia casi tiran parece punto azotar loza posteriormente vez terminamos sopa tardan quitar platos pude notar dejan cabrillas charolas mitad pasillo entiendo mucha gente dejar ahi mitad ademas atras llena llevan mesero atendio platicaba cliente llegaron platos fuertes grito alguien compañeros chiflo nunca preguntan hace falta hablar requieres lentisimo servicio terminado plato fuertes mesero quito platos despues varios minutos volteo vio digno decirle compañeros trajera postre seguida pedi cuenta unico llego rapido postre cuenta acerco simplemente limite dejar porta cuentas mesa dicen corteses realmente lastima comente comida deliciosa lugar bonito visitar lugar asi servicio nefasto,Maps
Rivera_Maya,1.0,comida aqui pesima primera vez vida dejar comida fatal pedimos coctel camarones camarones coco incluso sopa tortilla tres platos solo decepcionaron sino fatal mejores lugares comer comida mexicana mariscos servicio bueno lugar precioso pena comida tan horrible,Maps
Rivera_Maya,2.0,acompañantes solo pedi bebida tardaron 20 minutos pararme ningun mesero disponible pedirlo nuevamente negandome ordenado hablan familiar asi deberian ser respetuosos,Maps
Rivera_Maya,2.0,mayor parte comida mal sirvieron maiz podrido platos langosta informamos personal maiz podrido hicieron respecto molesto bastante respuesta ademas dejen engañar precio pagina web desactualizado,Maps
Rivera_Maya,2.0,aperitivos geniales guacamole preparado mesa delicioso ceviche delicioso plato principal faltaba sabor pedi pescado demasiado cocido sabor salsa parecia lata enchiladas esposo faltaba textura sabor flan arenoso custer ademas creo demasiado cocido lugar precioso excelentes musicos tocando guitarra pierdan bebidas ceviche guacamole,Maps
Rivera_Maya,2.0,comida falta sabor hace falta mucha sal asi incluso camarones fritos veian deliciosos sabor pesimo guacamole embargo bueno cata tequila divertida costo similares unidos tequileras cozumel lugar precioso realmente bonito gente amable necesitan mejor chef mejor gerente comida niños llego 25 minutos despues adultos terminaran comer,Maps
Rivera_Maya,2.0,servicio increiblemente lento punto practicamente ignoraron mucha gente dieron menu diferente caro menos opciones dieron locales esperamos hora trajeran agua mesas rellenaron bebida varias veces trajeran pidan camarones aguacate literalmente medio camaron pelado litro salsa mil islas mole bueno jardines preciosos,Maps
Rivera_Maya,2.0,restaurante bonito comida peores probamos viaje siete cada pidio comida diferente ninguno gusto tacos camarones fritos parecian pollo tyson frito personal atento volveremos comida buena,Maps
Rivera_Maya,2.0,doble trampa turistas esposa convencio probar lugar tan bien decorado ambiente agradable comida insipida aburrida malgastes dinero busca sitio tres coincidimos perdimos oportunidad oro disfrutar buena comida mexicana,Maps
Rivera_Maya,2.0,restaurante lleva dos estrellas solo belleza jardines menu cena comida mexicana americanizada dirigida turistas deberiamos habernos ido despues recibir papas fritas cortesia pico gallo sabor picante platos tradicionales menu incluyen plato mexicano pollo mexicano platos principales nombres imprecisos platos inspiracion mexicana conocidos fajitas asi platos variados pollo kiev camarones coco comida general sabor picante parecer menu local menu parrilla temprano dia camarero dijo disponible horario cena camarero apenas presente toda comida intento convencernos guacamole mesa postre cafe atractivo etc solo dos personas notamos mesas grandes recibieron servicio mejor pesima comida pesimo servicio lugar pasada alguna vez volvemos isla imagino cadenas restaurantes estadounidenses isla senior frogs ofrecen experiencia autentica pena jardines preciosos duda comida menos favorita viaje,Maps
Rivera_Maya,2.0,ojo dos menus local turista pides puedes ordenar dos precios 5 10 veces caros menu turistas porciones iguales comida rica relacion costo beneficio vale pena lugar lindo jardines preciosos casa belleza,Maps
Rivera_Maya,2.0,comida buena intentar conseguir menu real exasperante sentaron menus encuadernados cuero dos tres veces caros luego vimos mesa junto menu almuerzo plastificado varias personas grupo pidieron menus plastificados ingles español ignoraron luego dijeron finalmente dieron chilequiles rojos buenos dulces esperado panqueques bien monisimos,Maps
Rivera_Maya,2.0,recomendado muchisimo comer lugar asi hicimos solo puedo decir comida mediocre hecha ingredientes blancos pedi cola langosta demasiado hecha ojala sirvieran comida mexicana lugar intentar hacer verduras vapor arroz aceitoso margaritas empalagosas genericas embargo ubicacion genial fijas ambiente comida pasaras bien romper tendencia darle lugar 2 estrellas considerando precio,Maps
Rivera_Maya,2.0,servicio excelente personal sabia turistas asi dieron menu cena lugar almuerzo almuerzo mismo precio cena ademas comida buena bien recomendaria lugar comer embargo paisaje bonito,Maps
Rivera_Maya,2.0,digo hacienda encantadora recomiendo vayas cenar sitio desayuno historia comida bien carisima servicio minimo amable camarero molesto pedimos 5 minutos pedir lugar justifica precios experiencia creo lugar atiende extranjeros mexicanos hace preguntarte verdad recibo buenas criticas considerando cozumel ofrecer,Maps
Rivera_Maya,2.0,hacienda bonita personal amable lamentablemente restaurante enfocado exclusivamente turistas estadounidenses comida mala autentica pedimos langosta temporada langostinos region demasiado cocida sabrosa ensalada capricciosa parecia ensalada empaquetada gasolinera europeos comida baja calidad,Maps
Rivera_Maya,2.0,comida mexicana lleno extranjeros mal servicio,Maps
Rivera_Maya,5.0,fantastica manera empezar año nuevo cozumel grupo 11 personas llego 30 minutos reserva despues hacer compras ciudad restaurante abre 18 00 maravilloso taxista antonio recomendo lugar cata tequila justo lado alegramos hiciera pasamos tiempo extra tres toños disfrutando divertida informativa cata tequila marco tono perfecto noche vez sentados recibieron patio rodeados hermosa exuberante vegetacion inmediatamente hizo experiencia especial relajada prepararon pico gallo fresco guacamole junto mesa servidos totopos calientes crujientes comienzo genial cada plato principal venia deliciosa sopa pollo limon pan ajo ligeramente tostado ambos llenos sabor mesa probo amplia variedad platillos incluyendo fajitas carne fajitas camarones plato mariscos langosta plato degustacion mexicana filet mignon postre helado coco chocolate flan miembro grupo pidio cafe sexy bebida estilo flambeado preparada mesa solo llamas presentacion parecia valia pena pedirla servicio realmente destaco atento amable eficiente retiraron platos prontitud repusieron bebidas constantemente respondieron todas preguntas menu amabilidad dedicacion propiedad impresionante exuberantes jardines crean ambiente tranquilo acogedor extra henry amigable perro patio hizo compañia robo corazon principio fin experiencia gastronomica excepcional comida increible servicio excepcional entorno precioso restaurante visita obligada cozumel,Maps
Rivera_Maya,4.0,reservamos restaurante basandonos reseñas linea esperando excelente comida probado mejores mexico incluso comida callejera mexico sido mejor embargo creo dirigen mercado turistico extranjero asi adaptado menu clientela casa ubicacion mejor antigua casa estilo colonial todavia decorada forma encantadora volviera zona probablemente buscaria restaurante local pasamos cerca camino,Maps
Rivera_Maya,5.0,lugar espectacular autentico cozumel restaurante mezcla perfectamente carnes platillos tradicionales mexicanos mariscos lugar precioso atmosfera increible platillos excelentes criticar quiza precio mariscos alto promedio verdad calidad sabor valen totalmente recomiendo ampliamente casa mission duda lugar imperdible isla cozumel,Maps
Rivera_Maya,3.0,recomendo muchisimo chico ohio debi saber conocia comida mexicana dijo autentica comida mexicana orientada turismo americana mexicana falta sabor picante mejor margarita guacamole totopos consiguen centro igual frescos buenos buen precio recomiendo lugar caminamos tres kilometros llegar decepciono muchas opciones tacos mayoria platos pollo camarones langosta suerte encontramos taxi volver puerto,Maps
Rivera_Maya,5.0,restaurante delicia total combinacion perfecta ambiente servicio comida precio adicion aguacate pico gallo coctel camarones convirtio momento wow culinario facilmente mejor probado mero costra coco excepcional porcion generosa suficiente dos sopa lima deliciosa bebidas bien hechas fuertes multiples empleados cada mesa funcionan reloj instalaciones jardines hermosos ambiente viejo mundo decir lugar gustaria pasar dia sorpresa excelentes musicos ambulantes tomaron pedidos normalmente gusta comer comida autentica comen lugareños asi evitando casa mission años pense trampa turistas cursi encontrarias disney epcot gran error parte casa mission genial asi supongo convierte turista cursi puedo esperar volver mayor cumplido,Maps
Rivera_Maya,5.0,restaurante tan estupendo comida maravillosa llena sabor deliciosa autentico entorno precioso servicio excelente musica vivo gran plus restaurante ideal ocasion especial simplemente puedes ir elegante informal lugar encantador duda volvere arrepentiras probarlo,Maps
Rivera_Maya,5.0,lugar excelente evitar zonas turisticas masificadas sitio tranquilo agradable comer bien disfrutar arquitectura vistas pago tardo bastante taxista esperaba pensando marchado avisar creo tardamos 30 minutos pagar recomiendo encarecidamente ensalada cesar prepara delante,Maps
