place_name,place_category,rating,review_date,review_text,city_target,
Playa Colomitos,playa,4,03/08/2024,"Salimos contentos de Playa Colomitos. Se podía pasar un buen rato sin prisa. Además, en general, el tema de la ubicación estuvo muy bien. Fuimos con niños al atardecer. Con calor fuerte conviene llevar agua y bloqueador. Es una parada muy recomendable. Se nota cuando un lugar está bien llevado.","Puerto Vallarta, Jalisco, México",
Sendero a Boca de Tomatlán,sendero,3,20/03/2023,"La vuelta por Sendero a Boca de Tomatlán fue bastante normal. El recorrido está bien, aunque no me pareció imprescindible. Lo mejor fue la relación calidad-precio, pero el tema del mantenimiento necesita mejorar. Fuimos con amigos al atardecer. Fuimos temprano y se disfrutó más. Puede gustarte más si eliges bien la hora. La experiencia depende bastante del momento del día.","Puerto Vallarta, Jalisco, México",
Tour a Yelapa,tour,4,17/09/2024,"Muy buena experiencia en Tour a Yelapa. La logística salió mejor de lo esperado. Además, la verdad, el tema de la limpieza estuvo muy bien. Fuimos en familia en vacaciones. Fuimos temprano y se disfrutó más. Es una parada muy recomendable. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Mirador de la Cruz,mirador,3,04/12/2023,"La vuelta por Mirador de la Cruz fue bastante normal. Cumple como mirador, sin más. Lo mejor fue la limpieza, pero el tema de la atención terminó siendo un problema. Fuimos con amigos por la mañana. Conviene ir con tiempo y sin prisa. No fue espectacular, pero tampoco un desperdicio. No fue perfecto, pero sí tuvo momentos rescatables.","Puerto Vallarta, Jalisco, México",
Café del centro,café,5,24/10/2023,"Volvería sin pensarlo a Café del centro. El servicio fue amable. Además, honestamente, el tema de la ubicación superó lo esperado. Fuimos con mis papás por la mañana. Con calor fuerte conviene llevar agua y bloqueador. Lo volvería a incluir en otro viaje. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Avistamiento de ballenas,tour,4,11/04/2024,"Nos gustó bastante Avistamiento de ballenas. El recorrido estuvo bien armado. Además, honestamente, el tema del ambiente superó lo esperado. Fuimos en familia al atardecer. En temporada alta imagino que cambia bastante. Lo volvería a incluir en otro viaje. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Sendero a Boca de Tomatlán,sendero,3,17/02/2023,"Conocer Sendero a Boca de Tomatlán estuvo correcto, pero no me sorprendió. El recorrido está bien, aunque no me pareció imprescindible. Lo mejor fue la tranquilidad, pero el tema de la limpieza terminó siendo un problema. Fuimos en familia entre semana. En temporada alta imagino que cambia bastante. Tiene potencial si cuidan algunos detalles. No fue perfecto, pero sí tuvo momentos rescatables.","Puerto Vallarta, Jalisco, México",
Excursión a las cascadas,tour,4,29/03/2026,"Salimos contentos de Excursión a las cascadas. No se sintió apresurado. Además, para mí, el tema de la relación calidad-precio estuvo muy bien. Fuimos en pareja un domingo. Entre semana se siente mucho más llevadero. Vale mucho la pena. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Marina Vallarta,paseo,3,09/01/2026,"Ir a Marina Vallarta cumplió, aunque esperaba un poco más. Se disfruta a ratos más que de corrido. Lo mejor fue la organización, pero el tema de la señalización bajó bastante la experiencia. Fuimos en plan tranquilo por la mañana. Entre semana se siente mucho más llevadero. Puede gustarte más si eliges bien la hora. Hay detalles que cambian bastante según la hora.","Puerto Vallarta, Jalisco, México",
Tour gastronómico por el centro,tour,3,05/02/2024,"La vuelta por Tour gastronómico por el centro fue bastante normal. Cumple, pero no me sorprendió. Lo mejor fue la vista, pero el tema de la atención fue lo más flojo. Fuimos en familia al atardecer. Fuimos temprano y se disfrutó más. Puede gustarte más si eliges bien la hora. Con unos ajustes podría mejorar muchísimo.","Puerto Vallarta, Jalisco, México",
Mismaloya,playa,4,29/05/2025,"En general nos fue bien en Mismaloya. El agua estaba agradable. Además, la verdad, el tema del servicio me dejó muy buena impresión. Fuimos en pareja por la mañana. Nos movimos a pie sin complicarnos. Lo recomiendo sin problema. Nos quedamos con ganas de volver con más tiempo.","Puerto Vallarta, Jalisco, México",
Mismaloya,playa,5,23/04/2025,"Volvería sin pensarlo a Mismaloya. El agua estaba agradable. Además, la verdad, el tema del servicio marcó una diferencia positiva. Fuimos con amigos al atardecer. El clima nos tocó a favor y eso mejoró todo. Es una parada muy recomendable. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Zona Romántica,barrio,3,27/03/2026,"Ir a Zona Romántica cumplió, aunque esperaba un poco más. Hay movimiento y opciones, aunque no me sorprendió tanto. Lo mejor fue la experiencia general, pero el tema de los precios dejó mucho que desear. Fuimos con amigos al atardecer. El clima nos tocó a favor y eso mejoró todo. Tiene potencial si cuidan algunos detalles. Hay detalles que cambian bastante según la hora.","Puerto Vallarta, Jalisco, México",
Resort frente a la playa,hotel,5,15/12/2024,"Me encantó Resort frente a la playa. La ubicación ayuda muchísimo. Además, para mí, el tema de la organización sumó muchísimo. Fuimos con niños entre semana. La zona alrededor tiene bastante movimiento. Lo volvería a incluir en otro viaje. Nos quedamos con ganas de volver con más tiempo.","Puerto Vallarta, Jalisco, México",
Galería del Centro,galería,5,16/10/2024,"Una gran sorpresa fue Galería del Centro. Se nota trabajo de artistas locales. Además, en general, el tema de la experiencia general superó lo esperado. Fuimos en familia al mediodía. Entre semana se siente mucho más llevadero. Vale mucho la pena. Incluso con gente, se pudo disfrutar bastante.","Puerto Vallarta, Jalisco, México",
Sendero a Boca de Tomatlán,sendero,5,01/01/2024,"Quedé fascinado con Sendero a Boca de Tomatlán. Vale el esfuerzo si te gusta caminar. Además, honestamente, el tema de la tranquilidad sumó muchísimo. Fuimos en plan tranquilo entre semana. Fuimos temprano y se disfrutó más. Definitivamente volvería. Nos quedamos con ganas de volver con más tiempo.","Puerto Vallarta, Jalisco, México",
Sendero a Boca de Tomatlán,sendero,5,16/12/2024,"Una gran sorpresa fue Sendero a Boca de Tomatlán. Fue una buena mezcla de ejercicio y paisaje. Además, la verdad, el tema de la ubicación superó lo esperado. Fuimos solo por la mañana. Nos movimos a pie sin complicarnos. Vale mucho la pena. Nos quedamos con ganas de volver con más tiempo.","Puerto Vallarta, Jalisco, México",
Sendero a Boca de Tomatlán,sendero,5,06/02/2023,"Una gran sorpresa fue Sendero a Boca de Tomatlán. Vale el esfuerzo si te gusta caminar. Además, para mí, el tema de la limpieza destacó bastante. Fuimos en pareja al atardecer. En temporada alta imagino que cambia bastante. Sí regresaría. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Parroquia de Nuestra Señora de Guadalupe,iglesia,3,02/03/2023,"Mi visita a Parroquia de Nuestra Señora de Guadalupe estuvo bien, sin más. Me gustó, pero no me marcó tanto como esperaba. Lo mejor fue la vista, pero el tema de la organización fue lo más flojo. Fuimos en pareja de noche. El clima nos tocó a favor y eso mejoró todo. No fue espectacular, pero tampoco un desperdicio. La experiencia depende bastante del momento del día.","Puerto Vallarta, Jalisco, México",
Malecón de Puerto Vallarta,atracción,5,16/11/2023,"Una gran sorpresa fue Malecón de Puerto Vallarta. Es de esos lugares que sí representan bien el destino. Además, en general, el tema de la tranquilidad sumó muchísimo. Fuimos con mis papás al mediodía. Llegamos al atardecer y la luz ayudó muchísimo. Es una parada muy recomendable. Nos quedamos con ganas de volver con más tiempo.","Puerto Vallarta, Jalisco, México",
Playa Gemelas,playa,3,18/02/2026,"La vuelta por Playa Gemelas fue bastante normal. La vista ayuda bastante, aunque hay detalles mejorables. Lo mejor fue la ubicación, pero el tema del acceso necesita mejorar. Fuimos con niños un domingo. En temporada alta imagino que cambia bastante. Tiene potencial si cuidan algunos detalles. Se disfruta más si vas con expectativas realistas.","Puerto Vallarta, Jalisco, México",
Excursión a las cascadas,tour,4,15/08/2025,"Nos gustó bastante Excursión a las cascadas. El recorrido estuvo bien armado. Además, en general, el tema de la vista marcó una diferencia positiva. Fuimos en plan tranquilo de noche. En temporada alta imagino que cambia bastante. Me quedé con ganas de repetir. Incluso con gente, se pudo disfrutar bastante.","Puerto Vallarta, Jalisco, México",
Parroquia de Nuestra Señora de Guadalupe,iglesia,5,21/10/2024,"De lo mejor del viaje fue Parroquia de Nuestra Señora de Guadalupe. Por dentro luce muy bonita. Además, la verdad, el tema de la limpieza me dejó muy buena impresión. Fuimos con mis papás de noche. Con calor fuerte conviene llevar agua y bloqueador. Es una parada muy recomendable. Se nota cuando un lugar está bien llevado.","Puerto Vallarta, Jalisco, México",
Tour a Yelapa,tour,4,28/07/2024,"Valió la pena conocer Tour a Yelapa. No se sintió apresurado. Además, la verdad, el tema de la limpieza marcó una diferencia positiva. Fuimos con amigos en vacaciones. La zona alrededor tiene bastante movimiento. Me quedé con ganas de repetir. Incluso con gente, se pudo disfrutar bastante.","Puerto Vallarta, Jalisco, México",
Galería de arte local,galería,5,13/09/2025,"De lo mejor del viaje fue Galería de arte local. Fue una parada cultural muy disfrutable. Además, honestamente, el tema del ambiente fue de lo mejor. Fuimos en pareja por la mañana. Fuimos temprano y se disfrutó más. Es una parada muy recomendable. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Centro Histórico,barrio,1,27/12/2025,"Terminamos molestos con Centro Histórico. La experiencia no fue tan agradable a pie. Encima, el tema del mantenimiento necesita mejorar. Fuimos en plan tranquilo de noche. La zona alrededor tiene bastante movimiento. No volvería así como está. La fama del lugar me hizo esperar bastante más.","Puerto Vallarta, Jalisco, México",
Paseo en barco por la bahía,tour,3,16/10/2024,"Mi visita a Paseo en barco por la bahía estuvo bien, sin más. Cumple, pero no me sorprendió. Lo mejor fue la limpieza, pero el tema de los precios dejó mucho que desear. Fuimos con amigos al mediodía. El clima nos tocó a favor y eso mejoró todo. Tiene potencial si cuidan algunos detalles. Con unos ajustes podría mejorar muchísimo.","Puerto Vallarta, Jalisco, México",
Playa Mismaloya,playa,3,03/08/2024,"La experiencia en Playa Mismaloya fue regular. Se deja disfrutar, pero con expectativas moderadas. Lo mejor fue la ubicación, pero el tema de la atención se notó bastante. Fuimos con amigos entre semana. La zona alrededor tiene bastante movimiento. Tiene potencial si cuidan algunos detalles. Se disfruta más si vas con expectativas realistas.","Puerto Vallarta, Jalisco, México",
Plaza de Armas,plaza,5,04/10/2023,"Volvería sin pensarlo a Plaza de Armas. Siempre hay algo que ver. Además, para mí, el tema de la limpieza marcó una diferencia positiva. Fuimos con niños entre semana. Hay buenos puntos para tomar fotos. Sí regresaría. Se nota cuando un lugar está bien llevado.","Puerto Vallarta, Jalisco, México",
Playa Mismaloya,playa,1,25/05/2024,"Terminamos molestos con Playa Mismaloya. No estuvo a la altura de lo que prometía. Encima, el tema del mantenimiento terminó siendo un problema. Fuimos en pareja al mediodía. Nos movimos a pie sin complicarnos. No volvería así como está. No sentí que el tiempo invertido valiera la pena.","Puerto Vallarta, Jalisco, México",
Mercado del mar,mercado,4,20/09/2024,"Buena visita a Mercado del mar. Vale la pena caminarlo con calma. Además, honestamente, el tema de la vista estuvo muy bien. Fuimos solo al atardecer. Nos movimos a pie sin complicarnos. Lo recomiendo sin problema. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Café del centro,café,5,29/10/2023,"Quedé fascinado con Café del centro. Es buen sitio para descansar un rato. Además, para mí, el tema de la tranquilidad estuvo muy bien. Fuimos con mis papás en vacaciones. La zona alrededor tiene bastante movimiento. Vale mucho la pena. Todo se sintió bastante cómodo.","Puerto Vallarta, Jalisco, México",
Paseo en lancha al atardecer,tour,5,20/12/2023,"Una gran sorpresa fue Paseo en lancha al atardecer. El recorrido estuvo bien armado. Además, honestamente, el tema de la tranquilidad fue de lo mejor. Fuimos solo en vacaciones. Con calor fuerte conviene llevar agua y bloqueador. Definitivamente volvería. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Tour en cuatrimoto,tour,4,05/04/2024,"Muy buena experiencia en Tour en cuatrimoto. La actividad estuvo muy bien llevada. Además, para mí, el tema de la vista superó lo esperado. Fuimos con mis papás por la mañana. Con calor fuerte conviene llevar agua y bloqueador. Me quedé con ganas de repetir. Se nota cuando un lugar está bien llevado.","Puerto Vallarta, Jalisco, México",
Galería del Centro,galería,5,11/07/2025,"Me encantó Galería del Centro. Fue una parada cultural muy disfrutable. Además, para mí, el tema de la vista sumó muchísimo. Fuimos solo de noche. La zona alrededor tiene bastante movimiento. Es una parada muy recomendable. Fue de esas visitas que te dejan buen sabor de boca.","Puerto Vallarta, Jalisco, México",
Marina Vallarta,paseo,5,11/08/2023,"Una gran sorpresa fue Marina Vallarta. Ideal para caminar sin prisa. Además, la verdad, el tema de la tranquilidad destacó bastante. Fuimos con mis papás entre semana. Fuimos temprano y se disfrutó más. Lo recomiendo sin problema. Nos quedamos con ganas de volver con más tiempo.","Puerto Vallarta, Jalisco, México",
